3106.0,3431.0,3760.0,3064.0,2779.0,3604.0,4361.0,5253.0,4999.0,5463.0
2742.0,2464.0,2459.0,2529.0,3139.0,3407.0,3952.0,4418.0,4431.0,4155.0
2311.0,1794.0,1748.0,2289.0,2871.0,2587.0,2619.0,2741.0,3131.0,3292.0
2206.0,1922.0,1379.0,1357.0,2292.0,1984.0,1827.0,3210.0,3657.0,3627.0
2424.0,1996.0,1434.0,1415.0,1013.0,709.0,1548.0,1841.0,4282.0,3230.0
2947.0,2644.0,1999.0,1875.0,1487.0,1319.0,1252.0,2286.0,2595.0,3519.0
3042.0,2666.0,2242.0,2030.0,1501.0,1614.0,1859.0,4532.0,2630.0,3655.0
3449.0,3116.0,2749.0,nan,2037.0,2036.0,2105.0,1847.0,3067.0,4328.0
3619.0,3465.0,3145.0,3283.0,2037.0,2037.0,2521.0,2339.0,3368.0,3177.0
4448.0,3821.0,3463.0,2425.0,2419.0,3798.0,2745.0,2590.0,2252.0,2767.0
