4709.0,4001.0,3888.0,3665.0,3587.0,3474.0,3809.0,4137.0,4861.0,4983.0
4849.0,3845.0,3195.0,2885.0,3318.0,4335.0,4423.0,5199.0,4888.0,4929.0
5345.0,3481.0,3172.0,2233.0,3006.0,4423.0,4927.0,4582.0,4935.0,4240.0
4926.0,3571.0,4527.0,4172.0,1291.0,1335.0,1335.0,4237.0,3832.0,3762.0
3886.0,4352.0,5164.0,5793.0,545.0,1034.0,2470.0,2524.0,4194.0,3673.0
3573.0,4315.0,4383.0,4798.0,127.0,633.0,3293.0,3664.0,2957.0,2979.0
4008.0,3242.0,2735.0,2233.0,1840.0,1300.0,2093.0,2522.0,2217.0,2453.0
3996.0,3064.0,3074.0,2660.0,3138.0,2080.0,2745.0,2415.0,2577.0,2714.0
4440.0,4794.0,5477.0,3426.0,3900.0,2709.0,3074.0,2873.0,2999.0,4936.0
4209.0,3741.0,3207.0,4125.0,4356.0,6008.0,6512.0,6670.0,3498.0,4776.0
