5621.0,5464.0,4202.0,4044.0,2648.0,2363.0,3031.0,2570.0,2985.0,3507.0
5037.0,3545.0,2741.0,2449.0,1876.0,2898.0,2753.0,2855.0,2651.0,2673.0
4304.0,3906.0,2677.0,2621.0,1874.0,1686.0,2122.0,2018.0,1894.0,2316.0
5316.0,3470.0,2490.0,1550.0,1489.0,978.0,1487.0,1096.0,1596.0,1848.0
5863.0,2508.0,1908.0,1193.0,1150.0,606.0,657.0,1721.0,2157.0,2193.0
5805.0,2301.0,1618.0,892.0,785.0,1016.0,1134.0,1919.0,2348.0,2700.0
5040.0,2027.0,1093.0,976.0,1488.0,1574.0,2052.0,2479.0,2583.0,2568.0
4068.0,2127.0,1330.0,1724.0,3054.0,2500.0,2418.0,3170.0,3273.0,3355.0
3722.0,2905.0,1934.0,1937.0,3190.0,4007.0,4505.0,3434.0,4184.0,3946.0
2572.0,2586.0,nan,2169.0,2593.0,3001.0,3672.0,4329.0,4549.0,4174.0
