3978.0,4067.0,4431.0,4459.0,4788.0,3860.0,3824.0,4055.0,4441.0,5132.0
4117.0,3797.0,3943.0,3421.0,3146.0,3399.0,3627.0,4353.0,4645.0,4986.0
4043.0,2962.0,2675.0,2726.0,3418.0,3954.0,5536.0,4922.0,5111.0,5475.0
3346.0,2576.0,1959.0,2332.0,2712.0,4115.0,5425.0,5557.0,5153.0,5441.0
5206.0,4548.0,3574.0,1021.0,148.0,5.0,5475.0,5450.0,5103.0,5700.0
3716.0,4386.0,4982.0,1090.0,901.0,989.0,3861.0,5531.0,4644.0,5413.0
3914.0,4609.0,5911.0,6336.0,1622.0,3396.0,4273.0,4294.0,4239.0,4639.0
4299.0,4542.0,3789.0,3586.0,3488.0,3050.0,3982.0,3840.0,3679.0,3883.0
4583.0,4053.0,4244.0,4163.0,3410.0,3773.0,3695.0,3791.0,4051.0,4439.0
5973.0,6798.0,4167.0,4869.0,4174.0,4370.0,4061.0,4364.0,4411.0,5780.0
