4805.0,3803.0,3769.0,3366.0,3553.0,3760.0,3346.0,3409.0,4039.0,4122.0
5132.0,nan,3635.0,3197.0,3063.0,3263.0,2919.0,3214.0,4043.0,5633.0
5516.0,4003.0,3749.0,3385.0,3048.0,2484.0,2764.0,3021.0,5152.0,4933.0
3791.0,3579.0,3614.0,2556.0,1524.0,1918.0,2402.0,3006.0,4633.0,4382.0
4015.0,3577.0,2957.0,1861.0,795.0,857.0,1887.0,2014.0,2681.0,3466.0
4303.0,2648.0,2467.0,1274.0,523.0,770.0,1291.0,1615.0,2156.0,3010.0
4605.0,3114.0,2916.0,2142.0,1408.0,1650.0,1269.0,1701.0,2544.0,2345.0
4895.0,3742.0,3966.0,2481.0,2290.0,1839.0,2375.0,3188.0,2723.0,3095.0
5149.0,4612.0,3948.0,2879.0,3423.0,2432.0,2880.0,3240.0,3609.0,4358.0
5820.0,5359.0,4204.0,3593.0,2659.0,2667.0,3141.0,3570.0,4123.0,4563.0
