4889.0,4150.0,4076.0,5163.0,3519.0,4188.0,3767.0,4154.0,3576.0,5921.0
3585.0,5741.0,5509.0,3274.0,3438.0,3519.0,3545.0,3071.0,2993.0,3528.0
4257.0,5024.0,5594.0,2729.0,2096.0,2027.0,2239.0,3518.0,2463.0,3094.0
2781.0,3207.0,4183.0,1778.0,1550.0,2512.0,3053.0,2265.0,2084.0,2518.0
2867.0,2176.0,1431.0,1547.0,628.0,1032.0,1277.0,1491.0,1948.0,2390.0
2573.0,3539.0,2486.0,2797.0,644.0,2133.0,1807.0,1958.0,2123.0,3224.0
4029.0,4653.0,2744.0,3307.0,1327.0,5979.0,2181.0,2430.0,2807.0,3821.0
3567.0,3018.0,5177.0,6238.0,5393.0,5988.0,6168.0,8266.0,2807.0,5861.0
4046.0,4077.0,4476.0,4690.0,5716.0,6550.0,7192.0,7923.0,7187.0,7337.0
4374.0,4243.0,4022.0,6400.0,6320.0,6038.0,6365.0,6450.0,6913.0,6657.0
