nan,9512.0,8917.0,7700.0,6717.0,6259.0,5834.0,6962.0,7732.0,8674.0
10255.0,9499.0,8721.0,4482.0,3770.0,4524.0,4296.0,5279.0,6276.0,8415.0
6982.0,5220.0,4523.0,3707.0,2815.0,3519.0,3289.0,4204.0,8654.0,6269.0
5534.0,3989.0,3482.0,2406.0,1708.0,3905.0,3662.0,6109.0,5171.0,6708.0
nan,3234.0,3043.0,1446.0,637.0,1127.0,6528.0,5866.0,6935.0,6308.0
4902.0,5801.0,2606.0,1553.0,462.0,1636.0,2262.0,8766.0,5496.0,6090.0
4693.0,3814.0,3150.0,2369.0,1712.0,1890.0,2698.0,3904.0,4671.0,6890.0
5967.0,5033.0,4177.0,3332.0,2588.0,3315.0,3905.0,4229.0,4659.0,6583.0
nan,8741.0,0.0,0.0,0.0,3951.0,6171.0,5409.0,5743.0,6990.0
7393.0,15573.0,9220.0,10118.0,9770.0,8876.0,7888.0,6907.0,6571.0,9453.0
