nan,38659.0,38659.0,38659.0,9828.0,7926.0,7501.0,5617.0,6165.0,6177.0
35738.0,36511.0,0.0,0.0,9952.0,7926.0,4987.0,4987.0,4892.0,6299.0
35327.0,36181.0,37138.0,37472.0,37472.0,1503.0,2615.0,2979.0,5286.0,5658.0
35066.0,35818.0,37347.0,914.0,701.0,941.0,1808.0,5082.0,5705.0,7069.0
nan,2659.0,1617.0,1476.0,210.0,673.0,6314.0,0.0,5931.0,7673.0
5032.0,3566.0,2350.0,3354.0,1943.0,9367.0,7241.0,7709.0,0.0,6293.0
13032.0,3315.0,3104.0,2497.0,2596.0,8588.0,8449.0,0.0,0.0,0.0
7703.0,4003.0,3646.0,0.0,12067.0,9090.0,9370.0,12744.0,12820.0,16509.0
nan,4940.0,0.0,11738.0,11299.0,12303.0,11864.0,12820.0,15454.0,16209.0
8906.0,0.0,0.0,11518.0,10979.0,13814.0,13367.0,14332.0,14855.0,15578.0
