nan,6177.0,5066.0,6058.0,5477.0,6321.0,5670.0,7267.0,7084.0,8520.0
5971.0,5201.0,4239.0,4736.0,4463.0,4841.0,5148.0,5072.0,7360.0,8366.0
5575.0,5189.0,4277.0,3437.0,3368.0,4508.0,3558.0,6822.0,6915.0,6974.0
5142.0,3782.0,2802.0,2020.0,2990.0,5385.0,2256.0,6921.0,6575.0,5870.0
nan,4299.0,3235.0,1361.0,863.0,1484.0,1657.0,6422.0,5055.0,5017.0
5944.0,5615.0,6736.0,3227.0,1208.0,706.0,1622.0,3496.0,3542.0,5472.0
7157.0,7714.0,8946.0,7980.0,7767.0,5750.0,3821.0,3988.0,3850.0,4606.0
7782.0,0.0,9792.0,7906.0,7140.0,5253.0,4859.0,4754.0,5088.0,6003.0
nan,9484.0,9291.0,11302.0,7379.0,6046.0,5517.0,9473.0,10356.0,7938.0
9904.0,11877.0,10655.0,9231.0,8382.0,7256.0,8310.0,10861.0,10294.0,10382.0
