nan,9564.0,6428.0,6066.0,6665.0,8878.0,9061.0,10114.0,14601.0,16853.0
7549.0,0.0,5175.0,5746.0,7028.0,8595.0,10206.0,10459.0,10692.0,11309.0
7330.0,5907.0,4815.0,3400.0,4284.0,3543.0,2584.0,10981.0,10267.0,12411.0
8472.0,8785.0,5792.0,2509.0,2205.0,2095.0,2061.0,2863.0,3615.0,9023.0
nan,4824.0,3067.0,1805.0,778.0,1227.0,3650.0,3337.0,4087.0,7708.0
5597.0,5309.0,3931.0,3071.0,2761.0,1221.0,4759.0,4227.0,4572.0,5603.0
6572.0,5286.0,4590.0,3699.0,1942.0,1930.0,2352.0,4506.0,6913.0,6095.0
6606.0,6000.0,4555.0,4040.0,2977.0,2811.0,4293.0,5477.0,7654.0,7657.0
nan,6344.0,5435.0,5111.0,4263.0,3990.0,4109.0,5341.0,6134.0,7160.0
7955.0,7108.0,7648.0,7807.0,5015.0,5818.0,5013.0,5832.0,6234.0,9273.0
