nan,10038.0,8884.0,8884.0,9193.0,9193.0,7710.0,7868.0,7868.0,10955.0
10531.0,9717.0,8791.0,7766.0,9108.0,8030.0,7710.0,7868.0,7086.0,8346.0
9010.0,8866.0,7591.0,7095.0,0.0,5116.0,7977.0,6729.0,7058.0,8276.0
9079.0,8118.0,7256.0,6528.0,5326.0,4619.0,4603.0,5577.0,6539.0,7301.0
nan,8252.0,8805.0,1584.0,5446.0,872.0,3963.0,4711.0,5586.0,8156.0
6871.0,3960.0,4028.0,1935.0,736.0,866.0,3500.0,3975.0,5073.0,6853.0
5224.0,4433.0,3754.0,2898.0,1468.0,2083.0,2942.0,3815.0,4619.0,5909.0
5606.0,5447.0,4539.0,3261.0,2764.0,2844.0,6093.0,5093.0,6691.0,6166.0
nan,6256.0,5640.0,4448.0,3656.0,3834.0,7240.0,8170.0,6870.0,6791.0
8106.0,7062.0,6148.0,5485.0,4670.0,5106.0,5169.0,6696.0,7515.0,7840.0
