nan,6162.0,5953.0,6170.0,6149.0,4927.0,4058.0,4467.0,4467.0,6134.0
8821.0,5638.0,4794.0,4780.0,4722.0,3531.0,4072.0,4467.0,6134.0,6134.0
6939.0,5953.0,4790.0,3576.0,3242.0,2939.0,3774.0,5092.0,6134.0,6717.0
6553.0,5784.0,4987.0,5741.0,6635.0,1833.0,2293.0,4924.0,5790.0,6635.0
nan,6413.0,4096.0,2061.0,1269.0,1704.0,2916.0,3224.0,4049.0,5867.0
6591.0,4531.0,4133.0,2740.0,959.0,4306.0,2786.0,3161.0,4043.0,5005.0
5600.0,5038.0,4909.0,5952.0,5569.0,4269.0,4785.0,4668.0,4880.0,5680.0
6753.0,6087.0,6733.0,8943.0,9535.0,9529.0,6520.0,10175.0,10999.0,11741.0
nan,7722.0,11138.0,10601.0,8870.0,10667.0,8947.0,9974.0,10854.0,12085.0
8273.0,8558.0,9441.0,10781.0,9004.0,11777.0,11026.0,12454.0,11497.0,12149.0
