nan,7816.0,7094.0,7377.0,8122.0,7914.0,9003.0,9896.0,9549.0,8969.0
8403.0,7524.0,7510.0,5807.0,6681.0,8809.0,8736.0,7551.0,7380.0,6689.0
8513.0,7292.0,6327.0,5643.0,5642.0,5993.0,7225.0,6963.0,6594.0,6081.0
8137.0,7601.0,6263.0,6788.0,8931.0,7883.0,7665.0,3752.0,4376.0,5996.0
nan,7164.0,6519.0,2821.0,1212.0,1170.0,2621.0,3069.0,0.0,0.0
8326.0,6481.0,2414.0,2179.0,1794.0,1687.0,2685.0,4098.0,4730.0,6520.0
6043.0,5330.0,2621.0,3483.0,2415.0,4130.0,4353.0,4243.0,4744.0,7967.0
6952.0,4744.0,4779.0,4483.0,3296.0,4063.0,5930.0,5948.0,6010.0,6577.0
nan,4791.0,5305.0,5199.0,4843.0,5775.0,6305.0,6789.0,8444.0,8233.0
7728.0,6091.0,6217.0,7934.0,7559.0,6682.0,6236.0,7563.0,9610.0,10094.0
