nan,56216.0,1.0,1.0,1.0,1.0,41586.0,41586.0,41586.0,41586.0
53128.0,106.0,1.0,1.0,1.0,23.0,85.0,41586.0,41586.0,41586.0
106.0,106.0,1.0,1.0,1.0,85.0,85.0,85.0,41456.0,41456.0
106.0,106.0,106.0,1.0,1.0,85.0,85.0,85.0,85.0,41456.0
nan,106.0,106.0,1.0,1.0,85.0,85.0,85.0,85.0,26801.0
7133.0,269.0,106.0,106.0,1.0,85.0,85.0,85.0,85.0,26972.0
7118.0,269.0,269.0,106.0,1.0,85.0,85.0,85.0,7583.0,27143.0
6904.0,1320.0,938.0,269.0,176.0,85.0,85.0,85.0,7504.0,27314.0
nan,6279.0,1537.0,1288.0,880.0,431.0,85.0,6558.0,7380.0,27645.0
6576.0,5603.0,4380.0,2059.0,1697.0,4677.0,5608.0,6400.0,7255.0,27701.0
