nan,8602.0,7829.0,0.0,6130.0,6378.0,7156.0,8314.0,10759.0,11851.0
8211.0,7155.0,5727.0,4945.0,5650.0,6604.0,7195.0,7675.0,8570.0,11893.0
7576.0,5135.0,4648.0,4428.0,3209.0,4336.0,0.0,7011.0,7932.0,9076.0
5372.0,4220.0,4206.0,2796.0,2227.0,2124.0,3387.0,7108.0,0.0,8626.0
nan,5005.0,3383.0,3756.0,1305.0,1048.0,2343.0,2988.0,7415.0,6847.0
5842.0,5227.0,4518.0,4365.0,775.0,1381.0,3993.0,3607.0,0.0,4483.0
6366.0,7913.0,7381.0,4826.0,3563.0,2772.0,3001.0,5352.0,5411.0,4911.0
10487.0,7113.0,5676.0,4836.0,4282.0,7118.0,6239.0,5340.0,4888.0,5226.0
nan,7222.0,6523.0,9105.0,7695.0,7346.0,7502.0,6023.0,5700.0,5900.0
8421.0,8272.0,8680.0,9453.0,10431.0,10572.0,7255.0,6800.0,7295.0,6508.0
