nan,16523.0,17169.0,17198.0,18326.0,18851.0,19177.0,20684.0,22400.0,22771.0
15393.0,15970.0,17295.0,17295.0,18326.0,18851.0,19238.0,20500.0,21366.0,22660.0
14740.0,18533.0,16036.0,16733.0,17119.0,18273.0,19591.0,20316.0,21182.0,21667.0
13586.0,19911.0,15736.0,16041.0,17087.0,17535.0,19593.0,2401.0,10990.0,5746.0
nan,13695.0,14613.0,15418.0,15907.0,747.0,1365.0,2234.0,11442.0,5065.0
14019.0,14152.0,15342.0,15998.0,364.0,93.0,859.0,14505.0,5247.0,5925.0
8831.0,5321.0,3708.0,2008.0,1115.0,704.0,12128.0,12523.0,14322.0,8062.0
5189.0,4272.0,3200.0,2391.0,2221.0,1410.0,11563.0,12778.0,13399.0,8492.0
nan,6239.0,4251.0,3796.0,6709.0,7961.0,10702.0,10627.0,13399.0,8492.0
7392.0,6432.0,4900.0,5253.0,6344.0,9841.0,9890.0,10170.0,16796.0,16796.0
