6926.0,6204.0,5965.0,6051.0,6051.0,6051.0,5162.0,5602.0,6204.0,6926.0
6204.0,5696.0,5935.0,6051.0,6051.0,6051.0,4144.0,4681.0,5386.0,6204.0
5602.0,5063.0,5480.0,6051.0,6051.0,2775.0,3173.0,3847.0,4680.0,5602.0
5161.0,4328.0,4697.0,5121.0,1720.0,1720.0,2308.0,3172.0,4143.0,5161.0
4926.0,3847.0,2774.0,1720.0,769.0,769.0,1720.0,2774.0,3847.0,4926.0
4926.0,3847.0,2774.0,1720.0,769.0,769.0,1720.0,2774.0,3847.0,4926.0
5161.0,4143.0,4423.0,4423.0,1720.0,1720.0,2308.0,3172.0,4143.0,5161.0
5602.0,4680.0,4423.0,4423.0,4423.0,2775.0,3173.0,3847.0,4680.0,5602.0
6204.0,5386.0,4681.0,4423.0,4423.0,4423.0,4144.0,4681.0,5386.0,6204.0
6926.0,6204.0,5602.0,5162.0,4928.0,4928.0,5162.0,5602.0,6204.0,6926.0
