4750.0,4579.0,4416.0,4585.0,4734.0,4825.0,5166.0,5603.0,6259.0,6955.0
3662.0,3558.0,3328.0,3567.0,3809.0,3877.0,4147.0,4720.0,5420.0,6204.0
2575.0,2624.0,2239.0,2546.0,2761.0,2891.0,3184.0,3893.0,4682.0,5610.0
1493.0,2024.0,1151.0,1515.0,1781.0,2234.0,2308.0,3176.0,4208.0,5267.0
1816.0,2302.0,1566.0,728.0,792.0,769.0,2109.0,2928.0,3753.0,4722.0
2902.0,3104.0,2223.0,1568.0,846.0,1303.0,1456.0,2307.0,3378.0,4358.0
3989.0,3754.0,2788.0,2364.0,1760.0,1717.0,1991.0,2446.0,3181.0,3340.0
3288.0,3172.0,2866.0,3176.0,2777.0,2167.0,2803.0,3020.0,2143.0,2495.0
4293.0,3978.0,3898.0,4154.0,3388.0,3111.0,3597.0,3036.0,2181.0,1769.0
5251.0,4333.0,4413.0,4762.0,4344.0,4189.0,4516.0,3698.0,3199.0,2779.0
