6857.0,5902.0,4940.0,5163.0,4928.0,4938.0,5164.0,5603.0,6290.0,7035.0
6239.0,5399.0,4687.0,4182.0,3848.0,3866.0,4144.0,4760.0,5386.0,6204.0
5602.0,4702.0,3865.0,3173.0,2781.0,2777.0,3588.0,4176.0,4947.0,5826.0
5161.0,4143.0,3174.0,2432.0,2337.0,2227.0,2648.0,3417.0,4143.0,5161.0
4927.0,3853.0,3143.0,2219.0,1485.0,769.0,1720.0,2774.0,3847.0,4927.0
4928.0,3849.0,3131.0,2047.0,836.0,769.0,1720.0,2774.0,3847.0,4927.0
5161.0,4143.0,3202.0,2308.0,1720.0,1745.0,2312.0,3175.0,4144.0,5167.0
5602.0,4680.0,3847.0,3173.0,2778.0,2782.0,3173.0,3850.0,4681.0,5602.0
6204.0,5409.0,4681.0,4144.0,3856.0,3848.0,4148.0,4697.0,5387.0,6204.0
6937.0,6204.0,5602.0,5163.0,4928.0,4928.0,5195.0,5603.0,6216.0,6926.0
