6925.0,9086.0,9456.0,9999.0,10598.0,10555.0,10618.0,10806.0,11123.0,10986.0
7772.0,8040.0,8495.0,9136.0,9513.0,9467.0,9537.0,4681.0,5386.0,10595.0
6716.0,5071.0,5584.0,5584.0,5584.0,2774.0,3173.0,3847.0,4680.0,9673.0
5668.0,5071.0,5584.0,5584.0,1720.0,1720.0,2308.0,3172.0,4143.0,8808.0
4599.0,4534.0,5584.0,2734.0,1372.0,1497.0,1720.0,2774.0,3847.0,4926.0
4240.0,4839.0,2774.0,1720.0,769.0,769.0,1720.0,3249.0,3847.0,5137.0
4257.0,3896.0,4355.0,4480.0,1720.0,1720.0,2308.0,3172.0,4143.0,5161.0
4824.0,4085.0,3673.0,3219.0,2774.0,3007.0,3441.0,3847.0,4680.0,5601.0
5581.0,4794.0,4166.0,3971.0,3848.0,3848.0,3944.0,4158.0,5131.0,6117.0
6317.0,5689.0,5181.0,5038.0,4937.0,4930.0,4524.0,3931.0,4916.0,5992.0
