6925.0,7305.0,7184.0,7999.0,10379.0,10953.0,10953.0,18005.0,18940.0,19423.0
6541.0,5694.0,8184.0,8695.0,9774.0,10385.0,10953.0,17489.0,17955.0,18478.0
7884.0,4680.0,4626.0,5510.0,6393.0,6820.0,6820.0,6820.0,16991.0,17546.0
7103.0,4143.0,3641.0,2308.0,2433.0,2063.0,2308.0,3172.0,4143.0,16641.0
4926.0,10814.0,11267.0,1720.0,893.0,2063.0,1720.0,2774.0,3847.0,4926.0
10705.0,11306.0,11232.0,1720.0,769.0,769.0,1720.0,2774.0,3847.0,4926.0
10765.0,11432.0,11118.0,11047.0,1720.0,1720.0,2308.0,3172.0,4143.0,5161.0
10407.0,10452.0,10053.0,9961.0,10199.0,2775.0,3173.0,7834.0,12688.0,5602.0
6204.0,9547.0,9008.0,8877.0,9211.0,7834.0,7834.0,11160.0,12070.0,13035.0
8231.0,8677.0,7730.0,7798.0,6828.0,8356.0,8044.0,10603.0,11614.0,12653.0
