6211.0,6204.0,5602.0,5163.0,4887.0,4439.0,4201.0,4141.0,4388.0,4691.0
5194.0,5387.0,4682.0,4146.0,3848.0,3443.0,3117.0,3058.0,3349.0,3665.0
4251.0,4344.0,3848.0,3174.0,2778.0,2498.0,2041.0,1983.0,2354.0,2640.0
3295.0,3301.0,3172.0,2309.0,1721.0,1446.0,1012.0,986.0,1266.0,1564.0
2330.0,2469.0,2774.0,1720.0,853.0,738.0,1031.0,1431.0,1458.0,1073.0
2872.0,2031.0,2037.0,1616.0,720.0,770.0,1338.0,2202.0,2547.0,2123.0
2503.0,2594.0,1509.0,527.0,1044.0,1342.0,2202.0,2854.0,3100.0,3089.0
2938.0,2360.0,1278.0,852.0,1781.0,1617.0,1826.0,1837.0,2355.0,2160.0
3514.0,2434.0,1379.0,1147.0,1672.0,1384.0,1957.0,2577.0,2926.0,2875.0
3810.0,2879.0,1925.0,1297.0,1595.0,2467.0,2867.0,3495.0,3784.0,2737.0
